id,usuario_id,descripcion,valor,categoria,fecha
139637,626,transferencia a aerolíneas uruguayas (operaciones limitadas),111.88,Transporte,2025-07-18
139638,909,pago porrúa,159.1,Educacion,2025-01-27
139639,258,transferencia a vanti,120.36,Servicios,2025-10-27
139640,1576,compra en plomeros y electricistas asunción,377.27,Vivienda,2025-12-21
139641,1531,consumo bonos m,188.79,Inversion,2025-02-09
139642,1464,consumo telecable,162.3,Servicios,2025-04-26
139643,1349,pago doit center (sección),381.61,Electrodomesticos,2025-03-20
139644,22,debito ketal,72.27,Alimentacion,2025-08-01
139645,59,transferencia a ribeiro,354.78,Electrodomesticos,2025-06-18
139646,823,debito banco popular de puerto rico,752.09,Vivienda,2025-02-15
139647,1295,compra en américa móvil (bmv / biva),241.5,Inversion,2025-02-28
139648,121,líder,94.76,Alimentacion,2025-01-05
139649,717,debito fondos de inversión variable,510.99,Inversion,2025-05-12
139650,119,pos tablet digital,440.81,Electrodomesticos,2025-04-05
139651,158,epm (empresas públicas de medellín),58.99,Servicios,2025-06-25
139652,665,cdt (certificado de depósito a término),193.07,Inversion,2025-10-03
139653,1365,pago deusem,159.14,Servicios,2025-01-03
139654,996,de prati (sección hogar),470.33,Vivienda,2025-12-11
139655,423,compra en vidri s.a.,338.33,Vivienda,2025-01-25
139656,34,laboratorio stamboulian,100.33,Salud,2025-07-16
139657,489,consumo libertad,23.35,Alimentacion,2025-06-15
139658,1634,voepass linhas aéreas,162.17,Transporte,2025-02-03
139659,1201,transferencia a gases del caribe,73.63,Servicios,2025-06-30
139660,1574,cargo por elektra / coppel (muebles y equipamiento masivo),688.6,Vivienda,2025-05-22
139661,1586,pago comisariato de la construcción (comandato),261.84,Electrodomesticos,2025-10-28
139662,699,pago comgás,68.7,Servicios,2025-04-01
139663,1526,consumo record electric,281.71,Electrodomesticos,2025-01-18
139664,1510,cargo por banco atlántida,468.99,Vivienda,2025-12-10
139665,1598,ketal,71.72,Alimentacion,2025-04-14
139666,1690,cargo por telecaribe / metrotel,45.52,Servicios,2025-01-28
139667,578,almacen express,73.48,Alimentacion,2025-06-21
139668,102,consumo tropigas (glp),100.47,Servicios,2025-10-11
139669,1769,consumo codelco/sistemas locales,84.87,Servicios,2025-05-15
139670,510,cargo por saraiva,257.88,Educacion,2025-12-20
139671,190,sat (superintendencia de administración tributaria),111.08,Servicios,2025-06-09
139672,612,consumo edesur (sur),140.5,Servicios,2025-06-26
139673,820,maido,40.92,Ocio,2025-07-30
139674,1214,llamagas,164.03,Servicios,2025-10-30
139675,738,jumbo (cencosud),61.52,Alimentacion,2025-11-17
139676,877,pago bristol,329.78,Electrodomesticos,2025-01-17
139677,324,compra de criptomonedas,272.19,Inversion,2025-08-18
139678,938,cargo por super xtra,39.41,Alimentacion,2025-07-10
139679,141,aysam (aguas mendocinas),50.28,Servicios,2025-01-07
139680,1639,compra en eaab (empresa de acueducto de bogotá),117.9,Servicios,2025-07-18
139681,932,pago corredor inmobiliario,787.36,Vivienda,2025-04-07
139682,1477,"cargo por hospital general san juan de dios (público, de referencia nacional)",92.01,Salud,2025-07-04
139683,871,compra en movistar venezuela,134.33,Servicios,2025-07-15
139684,75,leroy merlin (sección hogar),534.85,Vivienda,2025-08-16
139685,1307,pos bono cer (boncer / t2x),292.1,Inversion,2025-11-22
139686,259,transferencia a pasaje de omnibus,102.31,Transporte,2025-05-14
139687,379,cargo por supermaxi (corporación favorita),93.54,Alimentacion,2025-04-17
139688,429,compra en red salud uc christus,168.44,Salud,2025-11-01
139689,638,pago acciones (bcv),325.69,Inversion,2025-11-22
139690,291,carniceria,40.98,Alimentacion,2025-09-21
139691,1701,supermercado express,39.51,Alimentacion,2025-11-14
139692,910,autobuses (colectivos),58.61,Transporte,2025-05-27
139693,756,riogas (glp),177.51,Servicios,2025-06-30
139694,869,compra en certificados de depósito a plazo,298.43,Inversion,2025-04-30
139695,574,pago stori,351.94,Inversion,2025-10-05
139696,721,gasolinera terpel,87.84,Servicios,2025-02-01
139697,398,pago bus norte,192.39,Transporte,2025-03-31
139698,1439,debito walmart costa rica,45.48,Alimentacion,2025-03-13
139699,1524,ferrocentro,492.47,Vivienda,2025-06-26
139700,806,essa,96.46,Servicios,2025-02-21
139701,695,transferencia a andesmar,89.37,Transporte,2025-11-12
139702,504,lido bar,90.56,Ocio,2025-07-23
139703,1029,compra en hospital del valle,156.49,Salud,2025-12-07
139704,1426,compra en impuesto vehicular,119.76,Servicios,2025-06-26
139705,850,compra en mayorista 10,53.55,Alimentacion,2025-05-25
139706,1679,transferencia a santander méxico,495.77,Vivienda,2025-08-09
139707,435,banco unión,386.0,Vivienda,2025-07-13
139708,1092,air-e,128.21,Servicios,2025-08-15
139709,1766,iva (impuesto al valor agregado),116.91,Servicios,2025-07-03
139710,437,debito universidad privada boliviana (upb),111.0,Educacion,2025-02-23
139711,885,hospital panamericano (salud mental),82.1,Salud,2025-05-07
139712,1513,transferencia a alquiler de casa,671.55,Vivienda,2025-11-12
139713,1289,rendimiento de inversion,239.47,Inversion,2025-06-22
139714,763,transferencia a bonos soberanos y de pdvsa (cotización limitada),278.89,Inversion,2025-03-11
139715,1404,debito colegio lincoln,335.9,Educacion,2025-06-21
139716,1427,debito kioscos yes,39.28,Alimentacion,2025-06-20
139717,1433,pago extractor de aire,300.28,Electrodomesticos,2025-04-14
139718,1713,consumo cdt (certificado de depósito a término),313.96,Inversion,2025-10-20
139719,1236,colegio alemán de guayaquil,185.9,Educacion,2025-07-06
139720,590,ende corporación,67.57,Servicios,2025-04-20
139721,904,cargo por pull&bear,270.76,Vestimenta,2025-12-14
139722,457,celerity,84.02,Servicios,2025-05-05
139723,277,cargo por compra de muebles para el hogar,1017.48,Vivienda,2025-06-23
139724,98,compra en acciones (bvq / bvg),129.26,Inversion,2025-05-09
139725,1016,banco general,714.17,Vivienda,2025-12-24
139726,936,compra en líder,71.62,Alimentacion,2025-06-30
139727,313,integramédica (laboratorios e imágenes),173.46,Salud,2025-12-16
139728,246,inde (instituto nacional de electrificación),151.13,Servicios,2025-04-23
139729,59,arezzo,178.23,Vestimenta,2025-09-05
139730,361,transferencia a infonavit,581.51,Vivienda,2025-11-01
139731,1229,pos heb,98.78,Alimentacion,2025-11-03
139732,682,obligaciones negociables,187.33,Inversion,2025-07-31
139733,1133,compra en ómnibus / sistema de transporte metropolitano (stm montevideo),29.81,Transporte,2025-04-01
139734,1211,consumo fondos de inversión (operados por administradoras de fondos de inversión - afis),305.85,Inversion,2025-06-09
139735,1253,vizzano,166.91,Vestimenta,2025-08-23
139736,158,café barista,97.91,Ocio,2025-05-28
139737,1711,bonos m,156.49,Inversion,2025-09-15
139738,1085,pago ktronix,593.89,Electrodomesticos,2025-12-14
139739,212,banorte,422.93,Vivienda,2025-09-23
139740,1159,pago frutas y verduras,78.95,Alimentacion,2025-12-09
139741,1334,pos gonzález giménez (sección ferretería),656.49,Vivienda,2025-05-25
139742,748,cargo por fondo comun de inversion,254.71,Inversion,2025-10-22
139743,1044,consumo claro costa rica,147.56,Servicios,2025-12-15
139744,1296,importadora castro,426.1,Vivienda,2025-01-28
139745,1538,debito impuesto único sobre inmuebles (iusi),104.09,Servicios,2025-03-20
139746,1257,pago epec,45.87,Servicios,2025-09-16
139747,756,pago chilco (gasoil),169.53,Servicios,2025-01-13
139748,1635,pago ypfb (yacimientos petrolíferos fiscales bolivianos),141.56,Servicios,2025-09-29
139749,1195,debito mercado pago,272.67,Inversion,2025-03-26
139750,156,cot,85.72,Transporte,2025-07-31
139751,1290,mundo,123.84,Servicios,2025-04-12
139752,1741,debito wanama,172.32,Vestimenta,2025-12-03
139753,1558,debito diarco,53.9,Alimentacion,2025-10-03
139754,930,consumo star+,34.85,Ocio,2025-03-03
139755,1168,pago enel distribución santiago,84.14,Servicios,2025-05-20
139756,72,debito p.f. changs ecuador,26.84,Ocio,2025-12-21
139757,1785,pos cic (colchones y muebles),480.43,Vivienda,2025-08-16
139758,1098,transferencia a fondos de inversión cerrados (fic),163.21,Inversion,2025-06-03
139759,1591,transferencia a secretaría de finanzas,95.49,Servicios,2025-12-18
139760,1472,compra en bradesco,654.67,Vivienda,2025-02-28
139761,369,debito sanepar,141.82,Servicios,2025-05-25
139762,372,teatro san martín (tuc),56.72,Ocio,2025-04-22
139763,949,distal libros,132.49,Educacion,2025-05-15
139764,1706,pago partido de paddle,36.92,Ocio,2025-01-30
139765,414,transferencia a ellus,269.46,Vestimenta,2025-10-26
139766,828,pago celpe,148.7,Servicios,2025-09-08
139767,636,compra en ferrocorp,774.84,Vivienda,2025-03-27
139768,728,pago librería internacional,82.78,Educacion,2025-02-06
139769,770,ferreterías calzada,813.31,Vivienda,2025-07-01
139770,42,tasa municipal,115.94,Servicios,2025-01-12
139771,789,debito avianca honduras,194.32,Transporte,2025-08-16
139772,1314,transferencia a comisariato de la construcción (comandato),380.29,Electrodomesticos,2025-12-13
139773,288,laboratorios clínicos dr. moreira,110.27,Salud,2025-05-01
139774,926,pago coco taxis,180.02,Transporte,2025-05-28
139775,320,debito acciones (bbv),198.43,Inversion,2025-03-18
139776,798,mipymes,39.94,Alimentacion,2025-07-15
139777,186,pago superseis,80.91,Alimentacion,2025-12-19
139778,425,plomeros express pa,289.62,Vivienda,2025-02-06
139779,283,plan de celular,92.28,Servicios,2025-03-19
139780,272,pago delapaz,155.22,Servicios,2025-03-24
139781,537,zapping tv,77.8,Ocio,2025-07-07
139782,118,compra en luvebras,46.32,Alimentacion,2025-01-11
139783,1113,portofino,29.0,Ocio,2025-02-24
139784,856,pujol,67.71,Ocio,2025-10-26
139785,957,compra en mercado libre inmuebles,786.22,Vivienda,2025-04-11
139786,1475,pago circle k,36.71,Alimentacion,2025-02-04
139787,1368,debito jcpenney,153.3,Vestimenta,2025-02-06
139788,523,debito el rey,34.74,Alimentacion,2025-12-25
139789,1696,maestro,406.87,Vivienda,2025-02-19
139790,1367,pago claro video costa rica,56.51,Ocio,2025-12-01
139791,1356,cuentas de ahorro a plazo fijo,278.45,Inversion,2025-07-29
139792,505,essap (empresa de servicios sanitarios del paraguay),82.43,Servicios,2025-04-03
139793,103,compra en camisa manga larga,65.56,Vestimenta,2025-01-01
139794,165,pagarés bursátiles,221.61,Inversion,2025-09-16
139795,1332,pos mercado carlos iii,48.18,Alimentacion,2025-01-14
139796,162,compra en movilnet,51.8,Servicios,2025-06-11
139797,1109,compra en oltursa,81.16,Transporte,2025-12-27
139798,1242,transferencia a centro de bellas artes luis a. ferré (santurce),140.23,Ocio,2025-05-27
139799,356,havanna,62.59,Ocio,2025-07-26
139800,241,contribución inmobiliaria,115.69,Servicios,2025-02-05
139801,434,excelsior gama (sección hogar),249.11,Vivienda,2025-11-14
139802,507,compra en kiosco y golosinas,28.67,Alimentacion,2025-03-02
139803,1417,palí,35.69,Alimentacion,2025-08-04
139804,810,pos suburbia (sección),221.42,Electrodomesticos,2025-12-01
139805,295,pago gallito luis (clasificados),449.91,Vivienda,2025-04-18
139806,1054,tienda de abarrotes,104.13,Alimentacion,2025-08-19
139807,387,compra en aerolíneas sosa,14.87,Transporte,2025-06-12
139808,626,compra en encuentra24 el salvador,500.02,Vivienda,2025-11-07
139809,120,debito inmuebles24 honduras,726.61,Vivienda,2025-07-05
139810,1404,pago la anónima,54.31,Alimentacion,2025-05-04
139811,1666,clínica barraquer,59.97,Salud,2025-01-13
139812,377,debito bonos del gobierno (ministerio de hacienda),253.68,Inversion,2025-07-12
139813,707,pago naturgy ban,145.07,Servicios,2025-10-15
139814,591,telecine play,28.13,Ocio,2025-10-18
139815,1513,transferencia a expreso bávaro,84.89,Transporte,2025-02-04
139816,1657,consumo plaza vea (sección),324.9,Electrodomesticos,2025-07-10
139817,998,transferencia a tucarro.com (sección inmuebles),271.58,Vivienda,2025-09-08
139818,1515,banco familiar,576.42,Vivienda,2025-09-18
139819,994,pago remax venezuela,806.28,Vivienda,2025-02-24
139820,1681,compra en aerobell airlines,33.38,Transporte,2025-08-15
139821,1727,compra en distribuidora de alimentos,92.76,Alimentacion,2025-04-25
139822,643,transferencia a muffato,34.79,Alimentacion,2025-11-30
139823,1607,vtr,127.72,Servicios,2025-08-03
139824,1119,pago fidalga,39.19,Alimentacion,2025-02-17
139825,1139,pago fundación teletón (rehabilitación),137.94,Salud,2025-12-02
139826,867,consumo impuesto municipal,156.39,Servicios,2025-07-19
139827,1079,esval,88.46,Servicios,2025-03-20
139828,1783,pago ferretería hopsa,548.92,Vivienda,2025-05-16
139829,1684,compra en olímpica,56.7,Alimentacion,2025-12-10
139830,1665,pago century 21 bolivia,1163.61,Vivienda,2025-04-14
139831,554,debito omsa (autobuses estatales),66.16,Transporte,2025-05-14
139832,781,compra en disnorte-dissur,73.33,Servicios,2025-06-08
139833,8,debito impuesto a las utilidades de las empresas (iue),162.36,Servicios,2025-11-30
139834,280,transferencia a carulla (grupo éxito),82.44,Alimentacion,2025-03-08
139835,790,sanatorio migone,137.92,Salud,2025-11-12
139836,475,debito saint andrew’s school,199.77,Educacion,2025-11-28
139837,1711,debito mercado de las brujas (comida callejera),31.68,Ocio,2025-03-29
139838,1569,transferencia a taxis,63.09,Transporte,2025-11-29
139839,538,pago chedraui,24.94,Alimentacion,2025-04-17
139840,172,pago maestro perú,442.63,Vivienda,2025-08-16
139841,1411,debito gomeria y cubiertas,51.12,Transporte,2025-07-15
139842,1084,pago autobuses santa fe,120.28,Transporte,2025-09-04
139843,1020,transferencia a morph,420.71,Vivienda,2025-09-01
139844,102,pago tostadora electrica,577.88,Electrodomesticos,2025-04-26
139845,650,pago bbva méxico,477.75,Vivienda,2025-07-15
139846,273,debito impuesto sobre la propiedad inmueble (crim),136.75,Servicios,2025-05-12
139847,1211,cargo por paseo recreativo,38.72,Ocio,2025-07-29
139848,903,transferencia a mercado de las brujas (comida callejera),61.05,Ocio,2025-07-11
139849,1422,pago servicios dentales imss/issste (públicos),169.46,Salud,2025-10-05
139850,354,cargo por impuesto de rentas provincial,65.43,Servicios,2025-03-05
139851,1656,pago debêntures incentivadas,330.3,Inversion,2025-02-28
139852,750,pago flow,46.18,Ocio,2025-05-19
139853,338,debito tottus (falabella),34.46,Alimentacion,2025-09-05
139854,454,compra en salida a cenar,83.59,Ocio,2025-09-07
139855,274,compra en himalaya,763.56,Electrodomesticos,2025-12-27
139856,1374,librería navarro,102.81,Educacion,2025-11-15
139857,238,debito pescaderia,59.57,Alimentacion,2025-04-05
139858,1219,caixa econômica federal (líder absoluto en crédito inmobiliario),902.99,Vivienda,2025-04-12
139859,1454,pago muebles express,547.68,Vivienda,2025-03-08
139860,1477,transferencia a auto mercado,50.63,Alimentacion,2025-10-13
139861,238,pago bocana,71.86,Ocio,2025-06-10
139862,883,flota la macarena,110.05,Transporte,2025-09-07
139863,936,consumo cervejaria colorado,52.52,Ocio,2025-03-01
139864,442,casa k’ona,41.88,Ocio,2025-12-12
139865,1797,transferencia a chao teatro,82.62,Ocio,2025-01-01
139866,1610,pago avianca el salvador,102.25,Transporte,2025-09-08
139867,1581,debito viaje en taxi,44.1,Transporte,2025-01-17
139868,1766,compra en farmacias belén,106.19,Salud,2025-05-04
139869,1620,balut,180.54,Transporte,2025-01-16
139870,1600,compra en codelco/sistemas locales,103.03,Servicios,2025-01-21
139871,1386,expreso palmira,31.81,Transporte,2025-06-18
139872,1741,compra en pricesmart,62.63,Alimentacion,2025-05-27
139873,123,cargo por distribuidores de materiales de construcción locales,503.15,Vivienda,2025-06-29
139874,180,compra en parche de neumatico,64.74,Transporte,2025-06-06
139875,490,compra en deusem,206.91,Servicios,2025-12-01
139876,1537,cargo por divino,588.18,Vivienda,2025-07-16
139877,1014,compra en construplaza,371.1,Vivienda,2025-04-02
139878,734,metro de quito,143.56,Transporte,2025-08-29
139879,1508,diunsa (sección ropa),218.22,Vestimenta,2025-04-15
139880,173,restaurante tin jo,55.31,Ocio,2025-02-06
139881,102,cospal,123.83,Servicios,2025-04-28
139882,585,vital,55.38,Alimentacion,2025-04-30
139883,489,cargo por quintoandar,1227.76,Vivienda,2025-08-01
139884,1070,cargo por banco popular de puerto rico,387.05,Vivienda,2025-08-05
139885,417,transferencia a hospital metropolitano de santiago (homs),78.73,Salud,2025-03-08
139886,933,atencion odontologica,121.61,Salud,2025-02-15
139887,188,litegua,106.95,Transporte,2025-04-12
139888,1655,consumo cafeteria y merienda,49.83,Ocio,2025-10-03
139889,305,pago caribbean cinemas,72.75,Ocio,2025-04-14
139890,582,spid,47.03,Alimentacion,2025-03-22
139891,1169,palácio das artes (bh),25.84,Ocio,2025-03-03
139892,1270,pago assaí atacadista,101.79,Alimentacion,2025-04-13
139893,677,cargo por naturgy brasil,68.89,Servicios,2025-11-21
139894,66,compra en freidora de aire,341.29,Electrodomesticos,2025-07-26
139895,1362,super xtra,55.87,Alimentacion,2025-10-16
139896,486,cargo por zapateria,157.51,Vestimenta,2025-03-26
139897,348,compra en vallarta plus,53.87,Transporte,2025-08-08
139898,1550,fondos de pensión complementaria,250.25,Inversion,2025-07-23
139899,1791,pago sabesp (san pablo),58.33,Servicios,2025-11-13
139900,214,compra en clínica de la ansiedad,142.54,Salud,2025-05-14
139901,897,pago win,72.69,Servicios,2025-12-22
139902,1643,pago machetazo,107.59,Alimentacion,2025-08-31
139903,810,chili’s nicaragua,37.74,Ocio,2025-03-30
139904,367,compra en ropa de verano,257.54,Vestimenta,2025-01-17
139905,1191,transferencia a centro odontológico las mercedes,49.96,Salud,2025-08-27
139906,1196,frutas y verduras,59.15,Alimentacion,2025-11-22
139907,1243,compra en alkosto,467.63,Electrodomesticos,2025-10-16
